Artículo;Descripción;Depósito;Sucursal;Saldo disponible;Agrupación;Precio tarjeta
"2073955";"Lavarropas Codini Silent 4052 10KG  6 Prog. Comando Superior";"Los Hornos";"LOS HORNOS";"0";"LAVARROPAS";"198799"
"2074107";"Lavarropas Patrick LTPK67SB 6kg c/s semiauto.";"Los Hornos";"LOS HORNOS";"0";"LAVARROPAS";"256469"
"2074108";"Lavarropas Patrick LTPK79SB 7kg c/s semiauto.";"Los Hornos";"LOS HORNOS";"0";"LAVARROPAS";"9"
"2074160";"Lavarropas Whirlpool WW11BTBZWA c/s 700 rpm 11 Kg Gris oscuro";"Los Hornos";"LOS HORNOS";"0";"LAVARROPAS";"1073029"
"2074185";"Lavarropas Samsung WW10T504DAW Smart 10KG 1400rpm Blanco";"Los Hornos";"LOS HORNOS";"1";"LAVARROPAS";"1890119"
"2074202";"Lavarropas Samsung WW70AA46BX 7 kg 1400 rpm Inox";"Los Hornos";"LOS HORNOS";"0";"LAVARROPAS";"1086749"
"2074221";"Lavarropas Samsung WW70A40000S 7 kg 1000 rpm Silver Inv";"Los Hornos";"LOS HORNOS";"0";"LAVARROPAS";"975999"
"2074234";"Lavarropas Samsung WW65A40000S 6.5kg 1000 rpm Silver";"Los Hornos";"LOS HORNOS";"1";"LAVARROPAS";"884999"
"2074290";"Lavarropas Samsung WW65A4000EE 6.5kg 1000 rpm Blanco";"Los Hornos";"LOS HORNOS";"-1";"LAVARROPAS";"848699"
"2074313";"Lavarropas Patrick LRPK57SB 5kg c/s semiauto.";"Los Hornos";"LOS HORNOS";"0";"LAVARROPAS";"9"
"2074314";"Lavarropas Patrick LRPK56SB/SBI 5kg c/s semiauto.";"Los Hornos";"LOS HORNOS";"0";"LAVARROPAS";"9"
"2074339";"Lavarropas Whirlpool WNQ80AB 1200 RPM 8 KG Blanco inverter c/frontal";"Los Hornos";"LOS HORNOS";"0";"LAVARROPAS";"978899"
"2074426";"Lavarropas Samsung WW95AA046BWUBG 9.5Kg 1400rpm Blanco Inverter";"Los Hornos";"LOS HORNOS";"0";"LAVARROPAS";"1179899"
"2074427";"Lavarropas Samsung WW95AA046BXUBG 9.5Kg 1400rpm Silver Inox Inverter";"Los Hornos";"LOS HORNOS";"0";"LAVARROPAS";"1267899"
"2074444";"Lavarropas Whirlpool WNQ90AB 1400 rpm 9 KG Blanco Inv. c/frontal";"Los Hornos";"LOS HORNOS";"0";"LAVARROPAS";"1099259"
"2074470";"Lavarropas Codini Eco Wash 6510-B 6KG  1000rpm c/Frontal";"Los Hornos";"LOS HORNOS";"0";"LAVARROPAS";"9"
"2074652";"Lavarropas Eslabon de lujo EWH07BB C/S 7kg";"Los Hornos";"LOS HORNOS";"0";"LAVARROPAS";"672289"
"2074736";"Lavarropas Drean Concept Neo Fuzzy 658 Blanco 6.5kg";"Los Hornos";"LOS HORNOS";"0";"LAVARROPAS";"9"
"2074835";"Lavarropas Drean Concept Neo Fuzzy 658 Gris 6.5kg";"Los Hornos";"LOS HORNOS";"0";"LAVARROPAS";"688629"
"2074910";"Lavarropas Codini Ecowash 6010-B Inverter 6KG  1000rpm c/Frontal";"Los Hornos";"LOS HORNOS";"1";"LAVARROPAS";"699899"
"2074977";"Lavarropas Whirlpool WW09HBB 9Kg. Carga Sup. 740rpm";"Los Hornos";"LOS HORNOS";"0";"LAVARROPAS";"921099"
"2074987";"Lavarropas Columbia LSC7001 Semiautomatico 7 kg c/bomba";"Los Hornos";"LOS HORNOS";"0";"LAVARROPAS";"231999"
"20751";"Lavarropas Drean 54 CB";"Los Hornos";"LOS HORNOS";"0";"LAVARROPAS";"9"
"2075101";"Lavarropas Eslabon de lujo EWN09AB C/S 9Kg Negro";"Los Hornos";"LOS HORNOS";"0";"LAVARROPAS";"779359"
"2075243";"Lavarropas Kanji KJH-WMCVSL6K 6.5kg gris oscuro c/superior 10 prog.";"Los Hornos";"LOS HORNOS";"0";"LAVARROPAS";"402589"
"2075251";"Lavarropas ENOVA EWMF-B7 c.frontal 7kg";"Los Hornos";"LOS HORNOS";"0";"LAVARROPAS";"599989"
"2075255";"Lavarropas ENOVA LE08F10-BL-L Inverter c.frontal 8kg Blanco";"Los Hornos";"LOS HORNOS";"0";"LAVARROPAS";"649899"
"2075256";"Lavarropas ENOVA LE08F10-GR-L Inverter c.frontal 8kg Gris";"Los Hornos";"LOS HORNOS";"0";"LAVARROPAS";"655989"
"2075301";"Lavarropas Midea MF100W60/W-A1 c/frontal 6kg 1000rpm Blanco";"Los Hornos";"LOS HORNOS";"1";"LAVARROPAS";"671999"
"2075312";"Lavarropas Bgh Inverter 8kg 1400 rpm Blanco c/frontal BWFI08W24AR";"Los Hornos";"LOS HORNOS";"1";"LAVARROPAS";"919189"
"2075353";"Lavarropas Bgh Inverter 6Kg 1000RPM Blanco c/frontal BWFI06W24AR";"Los Hornos";"LOS HORNOS";"1";"LAVARROPAS";"644399"
"2075371";"Lavarropas Drean LFDR0609LB0 c/frontal 6kg 900rpm Blanco";"Los Hornos";"LOS HORNOS";"1";"LAVARROPAS";"724989"
"2075373";"Lavarropas Midea MF200W80WB/T-A1 c/frontal 8kg 1400rpm Inverter Wifi Gris";"Los Hornos";"LOS HORNOS";"1";"LAVARROPAS";"830799"
"2075375";"Lavarropas Midea MF100W60/T-A1 c/frontal 6kg 1000rpm Gris";"Los Hornos";"LOS HORNOS";"1";"LAVARROPAS";"679289"
"21537";"Lavarropas Whirlpool WFE 71A 1000 rpm 7 kg";"Los Hornos";"LOS HORNOS";"0";"LAVARROPAS";"9"
"17593";"Lavarropas Drean FAMILY 096 A";"";"CALLE 7";"0";"LAVARROPAS";"9"
"17806";"Lavarropas Drean FAMILY 066 S";"";"CALLE 7";"0";"LAVARROPAS";"9"
"2069813";"Lavarropas Drean CONCEPT 5.05 V1";"";"CALLE 7";"0";"LAVARROPAS";"9"
"2069814";"Lavarropas Drean CONCEPT FUZZY LOGIC TECH V1";"";"CALLE 7";"0";"LAVARROPAS";"9"
"2069831";"Lavarropas Whirlpool WNQ75AB/76AB 1000 rpm 7 kg";"";"CALLE 7";"0";"LAVARROPAS";"9"
"2069922";"Lavarropas Samsung WA80F5S4UDW CARGA SUP. 8.0 kg Blanco";"";"CALLE 7";"0";"LAVARROPAS";"9"
"2069933";"Lavarropas Drean GOLD BLUE 8.6 ECO";"";"CALLE 7";"0";"LAVARROPAS";"869899"
"2070195";"Lavarropas Patrick LPK08E10B 8KG 1000RPM";"";"CALLE 7";"0";"LAVARROPAS";"9"
"2070349";"Lavarropas Candy EVO10653D-12 1000 rpm 6.5kg";"";"CALLE 7";"0";"LAVARROPAS";"23869"
"2070405";"Lavarropas Philco WM-PH08 carga superior 7kg 700RPM";"";"CALLE 7";"0";"LAVARROPAS";"9"
"2070512";"Lavarropas Patrick LPK65E10B 6.5KG 1000RPM";"";"CALLE 7";"0";"LAVARROPAS";"9"
"2070606";"Lavarropas Electrolux ELAC9W/ELAC209W 9 KG 750RPM Carga Sup.";"";"CALLE 7";"0";"LAVARROPAS";"9"
"2070763";"Lavarropas Philco WM-PH12 carga superior 9kg 700RPM";"";"CALLE 7";"0";"LAVARROPAS";"9"
"2070837";"Lavarropas Drean NEXT 8.14 P ECO 8KG 1400RPM";"";"CALLE 7";"0";"LAVARROPAS";"9"
"2070987";"Lavarropas Codini Silent 4051 10KG  6 Prog. Comando Frontal";"";"CALLE 7";"0";"LAVARROPAS";"190559"
"2071094";"Lavarropas Codini Silent 4054 10KG Semiautomatico 7 Prog.";"";"CALLE 7";"0";"LAVARROPAS";"262649"
"2071098";"Lavarropas Codini 4053 Dynamics 10KG Semiautomatico 7 Prog.";"";"CALLE 7";"0";"LAVARROPAS";"226599"
"2071223";"Lavarropas Drean NEXT 6.06 Eco 6KG 600RPM";"";"CALLE 7";"0";"LAVARROPAS";"9"
"2071224";"Lavarropas Drean NEXT 6.08 6KG 800RPM";"";"CALLE 7";"0";"LAVARROPAS";"9"
"2071225";"Lavarropas Drean NEXT 7.10 7KG 1000RPM";"";"CALLE 7";"0";"LAVARROPAS";"9"
"2071226";"Lavarropas Drean NEXT 8.12 8KG 1200RPM Eco";"";"CALLE 7";"0";"LAVARROPAS";"9"
"2071381";"Lavarropas Drean NEXT 6.09 6KG 900RPM";"";"CALLE 7";"0";"LAVARROPAS";"9"
"2071545";"Lavarropas Philco PHLF060B 6kg carga frontal Bco";"";"CALLE 7";"0";"LAVARROPAS";"9"
"2071575";"Lavarropas Drean NEXT 7.09 7KG 900RPM";"";"CALLE 7";"0";"LAVARROPAS";"9"
"2071757";"Lavarropas Philco PHLF070B 7kg carga frontal Bco";"";"CALLE 7";"0";"LAVARROPAS";"9"
"2071822";"Lavarropas Philco WM-PH07 carga superior 5kg 700RPM";"";"CALLE 7";"0";"LAVARROPAS";"22719"
"2071860";"Lavarropas Patrick LPK66E10B 6.5KG 1000RPM Puerta cromada";"";"CALLE 7";"0";"LAVARROPAS";"9"
"2071861";"Lavarropas Patrick LPK18E10B 8KG 1000RPM Puerta cromada";"";"CALLE 7";"0";"LAVARROPAS";"9"
"2071868";"Lavarropas Electrolux ISADORA 8.5kg 700rpm carga sup.";"";"CALLE 7";"0";"LAVARROPAS";"9"
"2072095";"Lavarropas Columbia LSC7000 Semiautomatico 7 kg";"";"CALLE 7";"0";"LAVARROPAS";"196899"
"2072096";"Lavarropas Columbia LSC10000 Semiautomatico 10 kg";"";"CALLE 7";"0";"LAVARROPAS";"216119"
"2072232";"Lavarropas Electrolux ELAF06W 6KG 900RPM Carga frontal";"";"CALLE 7";"0";"LAVARROPAS";"657899"
"2072412";"Lavarropas Electrolux ELAF07W 7KG 1000RPM Carga frontal";"";"CALLE 7";"0";"LAVARROPAS";"9"
"20751";"Lavarropas Drean 54 CB";"";"CALLE 7";"0";"LAVARROPAS";"9"
"21537";"Lavarropas Whirlpool WFE 71A 1000 rpm 7 kg";"";"CALLE 7";"0";"LAVARROPAS";"9"
"17593";"Lavarropas Drean FAMILY 096 A";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"17806";"Lavarropas Drean FAMILY 066 S";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2069813";"Lavarropas Drean CONCEPT 5.05 V1";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2069814";"Lavarropas Drean CONCEPT FUZZY LOGIC TECH V1";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2069831";"Lavarropas Whirlpool WNQ75AB/76AB 1000 rpm 7 kg";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2069922";"Lavarropas Samsung WA80F5S4UDW CARGA SUP. 8.0 kg Blanco";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2069933";"Lavarropas Drean GOLD BLUE 8.6 ECO";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"869899"
"2070195";"Lavarropas Patrick LPK08E10B 8KG 1000RPM";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2070349";"Lavarropas Candy EVO10653D-12 1000 rpm 6.5kg";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"23869"
"2070405";"Lavarropas Philco WM-PH08 carga superior 7kg 700RPM";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2070512";"Lavarropas Patrick LPK65E10B 6.5KG 1000RPM";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2070606";"Lavarropas Electrolux ELAC9W/ELAC209W 9 KG 750RPM Carga Sup.";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2070763";"Lavarropas Philco WM-PH12 carga superior 9kg 700RPM";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2070837";"Lavarropas Drean NEXT 8.14 P ECO 8KG 1400RPM";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2070977";"Lavarropas Electrolux ELAC10W/ELAC210W 10 kg 750rpm carga sup.";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2070987";"Lavarropas Codini Silent 4051 10KG  6 Prog. Comando Frontal";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"190559"
"2071094";"Lavarropas Codini Silent 4054 10KG Semiautomatico 7 Prog.";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"262649"
"2071098";"Lavarropas Codini 4053 Dynamics 10KG Semiautomatico 7 Prog.";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"226599"
"2071223";"Lavarropas Drean NEXT 6.06 Eco 6KG 600RPM";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2071224";"Lavarropas Drean NEXT 6.08 6KG 800RPM";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2071225";"Lavarropas Drean NEXT 7.10 7KG 1000RPM";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2071226";"Lavarropas Drean NEXT 8.12 8KG 1200RPM Eco";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2071381";"Lavarropas Drean NEXT 6.09 6KG 900RPM";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2071545";"Lavarropas Philco PHLF060B 6kg carga frontal Bco";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2071575";"Lavarropas Drean NEXT 7.09 7KG 900RPM";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2071757";"Lavarropas Philco PHLF070B 7kg carga frontal Bco";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2071822";"Lavarropas Philco WM-PH07 carga superior 5kg 700RPM";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"22719"
"2071860";"Lavarropas Patrick LPK66E10B 6.5KG 1000RPM Puerta cromada";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2071861";"Lavarropas Patrick LPK18E10B 8KG 1000RPM Puerta cromada";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2071868";"Lavarropas Electrolux ISADORA 8.5kg 700rpm carga sup.";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2071914";"Lavarropas Drean GOLD BLUE 10.8 ECO";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"969119"
"2072095";"Lavarropas Columbia LSC7000 Semiautomatico 7 kg";"Calle 7";"CALLE 7";"2";"LAVARROPAS";"196899"
"2072096";"Lavarropas Columbia LSC10000 Semiautomatico 10 kg";"Calle 7";"CALLE 7";"2";"LAVARROPAS";"216119"
"2072232";"Lavarropas Electrolux ELAF06W 6KG 900RPM Carga frontal";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"657899"
"2072412";"Lavarropas Electrolux ELAF07W 7KG 1000RPM Carga frontal";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2072432";"Lavarropas Samsung WW65MONHUU 6.5kg Silver Carga frontal";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2072476";"Lavarropas Drean NEXT 10.12 PG Eco 10 Kg 1200RPM Gris";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2072528";"Lavarropas Samsung WW65MONHWU 6,5Kg Blanco";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"819999"
"2072693";"Lavarropas Zanella Z5515 5.5Kg 500RPM Carga Frontal";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2072694";"Lavarropas Steel Home SH6SB Redondo 6 Programas";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2073168";"Lavarropas Drean GOLD Design Gold 10.8 Si 8kg 1000rpm";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"960899"
"2073176";"Lavarropas Columbia LSC10001 10 kg c/bomba desagote";"Calle 7";"CALLE 7";"2";"LAVARROPAS";"261099"
"2073216";"Lavarropas Samsung WA70F5S4UDW 7kg 700 RPM Blanco c/Superior";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"931189"
"2073319";"Lavarropas Drean NEXT 10.12 P Eco 10 Kg 1200RPM Blanco";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2073587";"Lavarropas Gafa Fuzzy Fit Blanco 7 kg 760 rpm";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2073588";"Lavarropas Gafa Fuzzy Fit Gris Plata 7 kg";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2073611";"Lavarropas Gafa Digi Fit Blanco 6.5 kg 760rpm c/s";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"587089"
"2073802";"Lavarropas Eslabon de lujo EWN09ABWZA C/S 9Kg Blanco";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"779359"
"2073915";"Lavarropas ENOVA EWMF-B6 c.frontal 6kg";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"201119"
"2073955";"Lavarropas Codini Silent 4052 10KG  6 Prog. Comando Superior";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"198799"
"2074107";"Lavarropas Patrick LTPK67SB 6kg c/s semiauto.";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"256469"
"2074108";"Lavarropas Patrick LTPK79SB 7kg c/s semiauto.";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2074160";"Lavarropas Whirlpool WW11BTBZWA c/s 700 rpm 11 Kg Gris oscuro";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"1073029"
"2074200";"Lavarropas Samsung WW70A4000EE 7 kg 1000 rpm Blanco";"Calle 7";"CALLE 7";"1";"LAVARROPAS";"942369"
"2074201";"Lavarropas Samsung WW70AA46BW 7 kg 1400 rpm Blanco";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"1072259"
"2074202";"Lavarropas Samsung WW70AA46BX 7 kg 1400 rpm Inox";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"1086749"
"2074234";"Lavarropas Samsung WW65A40000S 6.5kg 1000 rpm Silver";"Calle 7";"CALLE 7";"1";"LAVARROPAS";"884999"
"2074290";"Lavarropas Samsung WW65A4000EE 6.5kg 1000 rpm Blanco";"Calle 7";"CALLE 7";"1";"LAVARROPAS";"848699"
"2074313";"Lavarropas Patrick LRPK57SB 5kg c/s semiauto.";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2074314";"Lavarropas Patrick LRPK56SB/SBI 5kg c/s semiauto.";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2074427";"Lavarropas Samsung WW95AA046BXUBG 9.5Kg 1400rpm Silver Inox Inverter";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"1267899"
"2074470";"Lavarropas Codini Eco Wash 6510-B 6KG  1000rpm c/Frontal";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2074652";"Lavarropas Eslabon de lujo EWH07BB C/S 7kg";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"672289"
"2074736";"Lavarropas Drean Concept Neo Fuzzy 658 Blanco 6.5kg";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2074786";"Lavarropas Samsung WA85C5441BWUBG c/sup 8.5 kg 700 rpm Blanco Inverter";"Calle 7";"CALLE 7";"1";"LAVARROPAS";"971869"
"2074787";"Lavarropas Samsung WA85C5441BVUBG c/sup 8.5 kg 700 rpm Negro Inverter";"Calle 7";"CALLE 7";"1";"LAVARROPAS";"1032999"
"2074835";"Lavarropas Drean Concept Neo Fuzzy 658 Gris 6.5kg";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"688629"
"2074910";"Lavarropas Codini Ecowash 6010-B Inverter 6KG  1000rpm c/Frontal";"Calle 7";"CALLE 7";"1";"LAVARROPAS";"699899"
"2074977";"Lavarropas Whirlpool WW09HBB 9Kg. Carga Sup. 740rpm";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"921099"
"2074987";"Lavarropas Columbia LSC7001 Semiautomatico 7 kg c/bomba";"Calle 7";"CALLE 7";"2";"LAVARROPAS";"231999"
"20751";"Lavarropas Drean 54 CB";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"2075232";"Lavarropas Drean 7 Max LTDR79SB 7kg c/s semiauto. 9 Prog.";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"335939"
"2075243";"Lavarropas Kanji KJH-WMCVSL6K 6.5kg gris oscuro c/superior 10 prog.";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"402589"
"2075251";"Lavarropas ENOVA EWMF-B7 c.frontal 7kg";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"599989"
"2075252";"Lavarropas Drean LFDR0606LB0 c/frontal 6kg 600rpm";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"723919"
"2075255";"Lavarropas ENOVA LE08F10-BL-L Inverter c.frontal 8kg Blanco";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"649899"
"2075301";"Lavarropas Midea MF100W60/W-A1 c/frontal 6kg 1000rpm Blanco";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"671999"
"2075312";"Lavarropas Bgh Inverter 8kg 1400 rpm Blanco c/frontal BWFI08W24AR";"Calle 7";"CALLE 7";"1";"LAVARROPAS";"919189"
"2075313";"Lavarropas Bgh Inverter 6kg 1000 rpm Silver c/frontal BWFI06S24AR";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"730809"
"2075324";"Lavarropas Steel Home LRSH56SB0 Redondo 5kg 6 programas";"Calle 7";"CALLE 7";"1";"LAVARROPAS";"179249"
"2075353";"Lavarropas Bgh Inverter 6Kg 1000RPM Blanco c/frontal BWFI06W24AR";"Calle 7";"CALLE 7";"1";"LAVARROPAS";"644399"
"2075371";"Lavarropas Drean LFDR0609LB0 c/frontal 6kg 900rpm Blanco";"Calle 7";"CALLE 7";"1";"LAVARROPAS";"724989"
"2075373";"Lavarropas Midea MF200W80WB/T-A1 c/frontal 8kg 1400rpm Inverter Wifi Gris";"Calle 7";"CALLE 7";"1";"LAVARROPAS";"830799"
"2075375";"Lavarropas Midea MF100W60/T-A1 c/frontal 6kg 1000rpm Gris";"Calle 7";"CALLE 7";"1";"LAVARROPAS";"679289"
"21537";"Lavarropas Whirlpool WFE 71A 1000 rpm 7 kg";"Calle 7";"CALLE 7";"0";"LAVARROPAS";"9"
"17593";"Lavarropas Drean FAMILY 096 A";"";"BERISSO";"0";"LAVARROPAS";"9"
"17806";"Lavarropas Drean FAMILY 066 S";"";"BERISSO";"0";"LAVARROPAS";"9"
"2069813";"Lavarropas Drean CONCEPT 5.05 V1";"";"BERISSO";"0";"LAVARROPAS";"9"
"2069814";"Lavarropas Drean CONCEPT FUZZY LOGIC TECH V1";"";"BERISSO";"0";"LAVARROPAS";"9"
"2069831";"Lavarropas Whirlpool WNQ75AB/76AB 1000 rpm 7 kg";"";"BERISSO";"0";"LAVARROPAS";"9"
"2069922";"Lavarropas Samsung WA80F5S4UDW CARGA SUP. 8.0 kg Blanco";"";"BERISSO";"0";"LAVARROPAS";"9"
"2069933";"Lavarropas Drean GOLD BLUE 8.6 ECO";"";"BERISSO";"0";"LAVARROPAS";"869899"
"2070195";"Lavarropas Patrick LPK08E10B 8KG 1000RPM";"";"BERISSO";"0";"LAVARROPAS";"9"
"2070313";"Lavarropas Drean GOLD BLUE 10.6 ECO +";"";"BERISSO";"0";"LAVARROPAS";"919899"
"2070349";"Lavarropas Candy EVO10653D-12 1000 rpm 6.5kg";"";"BERISSO";"0";"LAVARROPAS";"23869"
"2070405";"Lavarropas Philco WM-PH08 carga superior 7kg 700RPM";"";"BERISSO";"0";"LAVARROPAS";"9"
"2070512";"Lavarropas Patrick LPK65E10B 6.5KG 1000RPM";"";"BERISSO";"0";"LAVARROPAS";"9"
"2070606";"Lavarropas Electrolux ELAC9W/ELAC209W 9 KG 750RPM Carga Sup.";"";"BERISSO";"0";"LAVARROPAS";"9"
"2070763";"Lavarropas Philco WM-PH12 carga superior 9kg 700RPM";"";"BERISSO";"0";"LAVARROPAS";"9"
"2070977";"Lavarropas Electrolux ELAC10W/ELAC210W 10 kg 750rpm carga sup.";"";"BERISSO";"0";"LAVARROPAS";"9"
"2070987";"Lavarropas Codini Silent 4051 10KG  6 Prog. Comando Frontal";"";"BERISSO";"0";"LAVARROPAS";"190559"
"2071094";"Lavarropas Codini Silent 4054 10KG Semiautomatico 7 Prog.";"";"BERISSO";"0";"LAVARROPAS";"262649"
"2071098";"Lavarropas Codini 4053 Dynamics 10KG Semiautomatico 7 Prog.";"";"BERISSO";"0";"LAVARROPAS";"226599"
"2071223";"Lavarropas Drean NEXT 6.06 Eco 6KG 600RPM";"";"BERISSO";"0";"LAVARROPAS";"9"
"2071224";"Lavarropas Drean NEXT 6.08 6KG 800RPM";"";"BERISSO";"0";"LAVARROPAS";"9"
"2071225";"Lavarropas Drean NEXT 7.10 7KG 1000RPM";"";"BERISSO";"0";"LAVARROPAS";"9"
"2071226";"Lavarropas Drean NEXT 8.12 8KG 1200RPM Eco";"";"BERISSO";"0";"LAVARROPAS";"9"
"2071381";"Lavarropas Drean NEXT 6.09 6KG 900RPM";"";"BERISSO";"0";"LAVARROPAS";"9"
"2071545";"Lavarropas Philco PHLF060B 6kg carga frontal Bco";"";"BERISSO";"0";"LAVARROPAS";"9"
"2071575";"Lavarropas Drean NEXT 7.09 7KG 900RPM";"";"BERISSO";"0";"LAVARROPAS";"9"
"2071757";"Lavarropas Philco PHLF070B 7kg carga frontal Bco";"";"BERISSO";"0";"LAVARROPAS";"9"
"2071822";"Lavarropas Philco WM-PH07 carga superior 5kg 700RPM";"";"BERISSO";"0";"LAVARROPAS";"22719"
"2071860";"Lavarropas Patrick LPK66E10B 6.5KG 1000RPM Puerta cromada";"";"BERISSO";"0";"LAVARROPAS";"9"
"2071861";"Lavarropas Patrick LPK18E10B 8KG 1000RPM Puerta cromada";"";"BERISSO";"0";"LAVARROPAS";"9"
"2071868";"Lavarropas Electrolux ISADORA 8.5kg 700rpm carga sup.";"";"BERISSO";"0";"LAVARROPAS";"9"
"2071914";"Lavarropas Drean GOLD BLUE 10.8 ECO";"";"BERISSO";"0";"LAVARROPAS";"969119"
"2071927";"Lavarropas Whirlpool WLCF85BA carga frontal 8.5kg 1400rpm";"";"BERISSO";"0";"LAVARROPAS";"9"
"2071928";"Lavarropas Whirlpool WLCF10BA carga frontal 10kg 1400rpm";"";"BERISSO";"0";"LAVARROPAS";"9"
"2072095";"Lavarropas Columbia LSC7000 Semiautomatico 7 kg";"";"BERISSO";"0";"LAVARROPAS";"196899"
"2072096";"Lavarropas Columbia LSC10000 Semiautomatico 10 kg";"";"BERISSO";"0";"LAVARROPAS";"216119"
"2072232";"Lavarropas Electrolux ELAF06W 6KG 900RPM Carga frontal";"";"BERISSO";"0";"LAVARROPAS";"657899"
"2072412";"Lavarropas Electrolux ELAF07W 7KG 1000RPM Carga frontal";"";"BERISSO";"0";"LAVARROPAS";"9"
"20751";"Lavarropas Drean 54 CB";"";"BERISSO";"0";"LAVARROPAS";"9"
"21537";"Lavarropas Whirlpool WFE 71A 1000 rpm 7 kg";"";"BERISSO";"0";"LAVARROPAS";"9"
"17593";"Lavarropas Drean FAMILY 096 A";"Berisso";"BERISSO";"0";"LAVARROPAS";"9"
"17806";"Lavarropas Drean FAMILY 066 S";"Berisso";"BERISSO";"0";"LAVARROPAS";"9"
"2069813";"Lavarropas Drean CONCEPT 5.05 V1";"Berisso";"BERISSO";"0";"LAVARROPAS";"9"
"2069814";"Lavarropas Drean CONCEPT FUZZY LOGIC TECH V1";"Berisso";"BERISSO";"0";"LAVARROPAS";"9"
"2069831";"Lavarropas Whirlpool WNQ75AB/76AB 1000 rpm 7 kg";"Berisso";"BERISSO";"0";"LAVARROPAS";"9"
"2069922";"Lavarropas Samsung WA80F5S4UDW CARGA SUP. 8.0 kg Blanco";"Berisso";"BERISSO";"0";"LAVARROPAS";"9"
